	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T51	mean_md_H_T52	mean_md_H_T53	mean_md_H_T54	mean_md_H_T55	mean_md_H_T61	mean_md_H_T62	mean_md_H_T63	mean_md_H_T64	mean_md_H_T65	mean_md_H_T71	mean_md_H_T72	mean_md_H_T73	mean_md_H_T74	mean_md_H_T75	mean_md_H_T81	mean_md_H_T82	mean_md_H_T83	mean_md_H_T84	mean_md_H_T85
V1_14_41_T2	1.91273367695534	1.25310533304765	1.10972588074622	1.17804788664742	1.7559293046395	1.49690895303332	1.40759469830853	1.68646508624415	1.41824753048895	1.63334646459356	1.6490932719037	1.7688353061656	1.64604637579619	1.61738621048622	1.75041233910547	1.69716037499663	1.51190070501902	1.4794772739516	1.76530743419942	1.81113389291102	1.74794698045421	1.60631895004683
V1_14_42_T1	1.02266437287186	0.765699079802535	1.92798300800349	2.10239201263491	1.81314151428761	1.93378753867437	2.25331147587652	1.36070858959913	1.62072669796076	1.57477427097398	1.58489880132463	2.14618086953377	1.22912378938329	1.45500971408632	1.33839818281414	1.40325829560479	1.5811285169661	1.65047489838649	1.54896164922189	1.52209031031293	1.34568337516812	1.63464827847032
V1_14_42_T2	0.991779119513773	0.636780317833225	1.78969972562119	1.76886268032071	1.13647446757186	1.64577995410611	1.75667926485912	1.26047223306173	1.649227397644	1.24909645491993	1.14029568136864	1.35886710650334	2.05134611026775	1.80224045448971	1.77136541690042	2.01494339939502	1.80651090856606	2.24483892299654	1.85565607982164	1.70214638160291	1.87210151986512	1.78227863092357
V1_14_43_T1	0.944983870125326	0.706355436756174	1.79579432580416	1.97877939978973	1.669938361843	1.81213319610705	2.11855077439017	1.21678658838353	1.49934889500904	1.44168095273564	1.44828157514934	2.00675819519992	1.17871581126998	1.357090701127	1.26512944322112	1.33488912758956	1.47993845191063	1.5603014141084	1.45931219702471	1.41496369864726	1.28776461856367	1.53250220041026
V1_14_43_T2	1.15577259353918	0.835539006761975	2.14869659528649	1.99513759026705	1.33887713669302	1.95466945853921	1.98326454052201	1.74656456977198	2.11437019056192	1.6890340527372	1.58136877185394	1.53970037830089	2.5748773090444	2.27365712059759	2.32156185108775	2.50165756531799	2.19348709044928	2.75278922980087	2.29724933758357	2.11759576275547	2.34637929547741	2.1584702690213
V1_14_44_T1	2.28156621297753	1.84840499227203	1.31745623811434	1.45699776894911	2.12974820608467	1.73597775498236	1.72973146276557	1.96499694553336	1.59905788914846	1.87872788961074	1.91493888670447	2.21271568810454	1.66567695904599	1.63136629936622	1.79033312481734	1.63570796707451	1.53758132268802	1.32081406338451	1.8430694769281	1.95221132731702	1.79677934220672	1.70570444060837
V1_14_44_T2	1.89186508259356	1.61427223385056	1.24430871297161	1.26526705241249	1.81548257605391	1.59089289469082	1.38499462095877	1.83468006717517	1.59156709659599	1.80558240045283	1.80774753868224	1.68027995401782	1.93104652829036	1.89256936308503	2.02349031372153	1.97130641659706	1.76501033814784	1.80558629959288	1.95823220314873	1.97755610466487	1.97433379491329	1.81967381166323
V1_14_45_T1	0.979548650030789	0.927056834259979	1.43042418358293	1.56000048939866	1.04005380977827	1.43975731563623	1.57602038737004	0.843209679794703	1.23155730770699	0.958046168252345	0.909959770937976	1.35476891650192	1.50755963098947	1.34389160352942	1.26569930551192	1.52797265741932	1.39606399727669	1.67084819587292	1.42665317466114	1.31736349227312	1.43109082994549	1.41978467623905
V1_14_45_T2	0.986563981470107	0.94323785714721	1.98155907777255	1.87035699134941	1.22035187854307	1.79275984936648	1.86970369596828	1.53383030350098	1.91364756482792	1.49284334255189	1.37425028019748	1.43857065476061	2.35547231073154	2.0634458724896	2.09220433072579	2.29614045525544	2.01913215950048	2.53806083475031	2.10778734296609	1.93046639152855	2.14077828666119	1.9831593344479
V1_21_11_T1	1.77796119934615	1.26608900011749	1.63322610329537	1.63738476874504	2.19610429901406	1.92722480082563	1.59623155574547	2.26253924502932	1.98347535273929	2.2384984979493	2.23600729618222	1.8659828622383	2.39292861925324	2.34384264032671	2.48153420895122	2.39882071260313	2.2006754703628	2.25034058592332	2.3293654472927	2.3376883009852	2.40472271315912	2.241798046008
V1_21_11_T2	2.27157664568786	1.48173201500915	2.10709701354965	2.26725862846969	1.92118867433665	2.08782352163618	2.41263516996739	1.48583714319975	1.77747962913511	1.6915381465919	1.70304123414965	2.26165458610377	1.38691111099405	1.6219656284806	1.44332118230612	1.52180359461252	1.74062039536819	1.84867448391999	1.6759983813064	1.6743832820677	1.47079727209233	1.80382015195509
V1_21_12_T1	1.51134546712767	0.876621233886777	2.33885196153199	2.12707186182445	1.58218505189965	2.17739579670006	2.06041249046684	2.1254378021739	2.41613015362702	2.06921677350126	1.96475005923478	1.64846338794082	2.93264593459894	2.63419231335438	2.72387370852527	2.83573897355276	2.47423264955365	3.0602826434342	2.58461176707138	2.43368204606659	2.69600988642612	2.48817319133949
V1_21_12_T2	1.87840885178504	1.30510757851233	1.19104790371427	1.33952903110193	1.91232745526994	1.5818999142288	1.59259457316856	1.76642965404123	1.441980521461	1.68835136224091	1.69899596039096	2.03767707634435	1.51589104515945	1.46167233421229	1.62549312517003	1.52565472642211	1.37755704296292	1.2226979166791	1.68682619669709	1.77984883766466	1.66665746067939	1.55238413707836
V1_21_13_T1	1.81575471540841	1.33409453635425	2.42404436138328	2.3574008717597	2.66871473006112	2.57155852794966	2.21050203169338	2.91851621795251	2.74863486600466	2.88514581729571	2.85087632302256	2.31945366778349	3.25820205671942	3.12779393193256	3.27067733321523	3.20306710034228	2.95281730882866	3.15427914843564	2.92490418665848	2.99584496514644	3.17707760313111	2.98662328850234
V1_21_13_T2	2.14063571211096	1.54546365210346	1.9785809380604	1.77879705824398	1.32643546739443	1.87435339834396	1.75025606696147	1.84394917943884	2.10049925317523	1.8110427902069	1.69900911039204	1.38248138953361	2.6186164289087	2.32695050429347	2.43717682145301	2.52918177338342	2.15736625039058	2.71219550616629	2.29580088320466	2.15447380897414	2.39880561223318	2.18604762452237
V1_21_14_T1	2.25253207315106	1.90971591601021	3.13757087283813	3.0322758912188	3.24127156087018	3.22590272803969	2.86281271708516	3.5693421880239	3.45307492343766	3.52496438118805	3.47981858388669	2.90649352329861	3.98855653219602	3.8262938146257	3.96806290047403	3.90986115143967	3.63798025307131	3.90083101681263	3.58773189720941	3.64841281950257	3.87184304401467	3.66833807751261
V1_21_14_T2	2.36110303488199	2.07967560094133	2.27293767593492	2.0626692750648	1.57180521495682	2.12970989923148	1.99079980356585	2.11264693486763	2.37804286514747	2.06332461788966	1.95804812150436	1.60430567988593	2.90286670941346	2.60929844759142	2.70904361493004	2.80460432939078	2.43727613685313	3.01262367229073	2.54930099013965	2.40816041666508	2.67142547850965	2.4606849964908
V1_21_15_T1	1.60066013616903	1.67165521630406	2.71812919336394	2.51232678861157	2.04910881853798	2.5609756084779	2.39196738408127	2.58705536699719	2.83231737998009	2.53286640496669	2.43289484325258	2.02945455423471	3.37114023544173	3.08840153589906	3.18084131670061	3.26221949542125	2.91442370177447	3.48271676622194	2.97294969080907	2.85434443792426	3.13376512871813	2.93097026635309
V1_21_15_T2	2.02444804604821	2.19312731609733	1.87676264701589	1.69082494270824	1.11733902717385	1.74042956823148	1.71565297293837	1.59775028143762	1.92153518838684	1.54938702640634	1.43248860132064	1.3160051784784	2.41094081302969	2.09414619985315	2.18969016873533	2.34112427742362	1.98578843926065	2.54055534976608	2.12650267988741	1.94416912485783	2.1881386661007	1.97851657139644
V1_21_21_T1	1.90786630295775	1.39222788493022	1.48551900019903	1.50573086082227	2.16423100301616	1.84436458830758	1.54997307845191	2.15957335058193	1.85375438278167	2.13569615722169	2.14654508521309	1.90928104123449	2.19684542533645	2.18107796626104	2.31630211960633	2.22310415042744	2.04980941567415	2.03454003464045	2.22194419754305	2.24900161224681	2.24664702004179	2.09409361918367
V1_21_21_T2	1.80118099712861	1.11436773276523	1.50861217566914	1.70554411655108	1.24384159901641	1.55155591718757	1.77337887414226	0.875445379950389	1.22983334901824	1.09079822811319	1.07787895789627	1.61918404029211	1.22657284973572	1.24348601449867	1.17383074539963	1.30093196090556	1.32018632799274	1.45704573824809	1.3309225366713	1.23841567161251	1.25086659338524	1.37420429868057
V1_21_22_T1	1.76046683874905	1.29470709334021	2.06387645883176	2.03025721281195	2.45394429748414	2.27063553184353	1.9052823306214	2.62508104163397	2.39622060604595	2.59695022091078	2.57643857485346	2.08903150067915	2.87425701575189	2.77836171168331	2.9204361162967	2.84316187884316	2.61632295120845	2.74948340264048	2.65525529215145	2.69635142403321	2.8318647778636	2.65304997593509
V1_21_22_T2	2.19427584959013	1.50840394428522	1.4441191002292	1.46286806571643	2.0783086067355	1.78699068710024	1.49448354263531	2.09641329377859	1.80890623657078	2.07199142096658	2.07744622754897	1.82139390487532	2.16985550864927	2.14312995137839	2.27770940853246	2.19620828874453	2.00962090982127	2.02316067781396	2.17653125656214	2.19686431766625	2.20906952820629	2.05332977467417
V1_21_23_T1	1.72839002931942	1.27422189311896	2.32332661303051	2.25634509369694	2.5416390062296	2.46323674262287	2.11030503777782	2.79841647433786	2.64201934531132	2.76694456016854	2.72963469948395	2.20289314566947	3.15618375722004	3.02097197543752	3.16283142844288	3.10075165713825	2.84636224486421	3.06242588535903	2.81498815460801	2.88540693059176	3.06992354391016	2.880030137597
V1_21_23_T2	1.92583389357513	1.16523041001146	1.74476137376392	1.63755790643618	1.04527010799001	1.59110420326203	1.66464239170056	1.35276086762808	1.71410070070605	1.32715316126778	1.20302984056145	1.27037222230568	2.17027433843883	1.86455666671291	1.92055925742327	2.1227077113564	1.82418299472774	2.32248072091146	1.9282760973633	1.74976835977928	1.96360176900224	1.78472268384717
V1_21_24_T1	1.90208081180666	1.48583937098215	3.09525192099669	2.89214557661942	2.45644561765748	2.93787563454476	2.74856161096547	2.98893773405834	3.21797528434804	2.93296706003974	2.83604649828421	2.40272678501447	3.76580466312418	3.49096105661488	3.57962960784006	3.65134858435757	3.31527743072935	3.87603876514917	3.34019418989781	3.23985301213571	3.52624985110964	3.32902771010285
V1_21_24_T2	2.61931006580797	2.18369127518781	2.05671114898564	2.01407311252034	2.37329778430408	2.23713869406243	1.88419672523862	2.5763847822444	2.37979910541025	2.54902679237876	2.52071986974707	2.02389185043946	2.87495594756211	2.7628621545132	2.9041634729443	2.8368086801867	2.59729533120943	2.76866944326266	2.62066219873994	2.66300045321384	2.81491009518654	2.63297537967596
V1_21_25_T1	1.55953359049566	1.48849695778868	2.6525076008819	2.44594824354957	1.97540287315079	2.49545686048221	2.33161091911138	2.51449599163414	2.76403552674764	2.46058979904511	2.35991833128266	1.96413289004137	3.30064864522113	3.01608713438697	3.10900781696476	3.19300035220493	2.84277592372	3.4130443440434	2.9087350704811	2.78613789440144	3.06358096866052	2.85980075098194
V1_21_25_T2	2.35580895922129	2.19616786709785	2.26487222080427	2.05502055841961	1.56871712927608	2.12338473735503	1.98295460884519	2.10902644285481	2.37227073830819	2.0604253650567	1.95504564156307	1.59880134812194	2.89768039676599	2.60454160486725	2.70514562187344	2.79934596454198	2.43170241165424	3.00587922860342	2.5439255674666	2.40355550952479	2.66671364948666	2.45583280812068
V1_21_31_T1	2.21855768424184	1.53655042623541	1.17325481273768	1.328764490223	1.10048753069222	1.29725119128424	1.42607179051827	0.84043731251732	1.02390698380024	0.975284060108583	0.937823261507688	1.42138936806694	1.19828361199114	1.11584263142333	1.1448642089889	1.32754228319511	1.10018107574082	1.3159386286641	1.26922266966524	1.20267088173067	1.28917330321357	1.15702384231559
V1_21_31_T2	2.18399204621433	1.59515816713203	1.66231743986888	1.80354714558498	2.46635266249577	2.02198585445792	2.0474471297819	2.27148840501201	1.88821031957291	2.18767091694135	2.24243938251281	2.55775122119987	1.83231777354854	1.83814476337094	1.98179112626122	1.83682489115851	1.74591580732257	1.41724619933341	2.06489834983434	2.16612803424201	2.00822981904741	1.91396384033588
V1_21_32_T1	1.47232711092256	1.00112827546481	1.54107471027421	1.42702397913576	1.00754409411998	1.52031734040972	1.46806659302601	1.36953380718087	1.64585331079767	1.37239163471488	1.24443261700798	1.18133908377557	2.12810516236735	1.84003389617165	1.94778985132872	2.0798544179879	1.74396603044019	2.21766324254585	1.88122280210873	1.74488651092605	1.93930169511388	1.72820474980932
V1_21_32_T2	1.96607758814306	1.40237011532153	1.70854500665768	1.88573104885336	1.83700146822208	1.80616917490084	2.06475994842789	1.42036879200347	1.46352706279611	1.57320147049041	1.58112382067946	2.13592551567383	1.16638662034093	1.28419365015021	1.32126957025082	1.37045149359	1.38708894040702	1.31700031155954	1.502826754652	1.45928896350946	1.38107413179117	1.40100038238562
V1_21_33_T1	1.56172044305707	1.10136815561254	1.72372423184897	1.57585161719365	1.0182301408815	1.60936361464741	1.61624851256443	1.4290073925625	1.75810057196982	1.39760000227024	1.26843382509459	1.23923484606845	2.23633263331818	1.92194479268484	2.01311022198013	2.18061339115385	1.84500918980772	2.36336400373304	1.97507167309279	1.79714277265305	2.0225203009759	1.82238487477421
V1_21_33_T2	2.3236869200546	1.85503022446332	2.08706006205157	2.25751574419871	2.7401372582961	2.29553769563162	2.45504091107003	2.46600480581613	2.14023694744542	2.41463573627427	2.47536372335998	2.92806209550234	1.81771108193693	1.89019771161594	1.98323084349478	2.00326764786759	1.90541821144684	1.34344473192036	2.19374664570702	2.24621133658631	2.14059482848077	1.97917696116876
V1_21_34_T1	1.75894328112277	1.48804166180775	1.72845420145294	1.72425807457247	2.24965885865853	1.99705378924359	1.64725895216524	2.34207266828814	2.07026801847213	2.31753593179076	2.3105166506823	1.89525608803888	2.50289507496384	2.44189209155615	2.58087913322659	2.4992235534026	2.29400753367981	2.36439194042648	2.4022669687446	2.41018604057425	2.50070586765541	2.33396677412686
V1_21_34_T2	2.30947851103551	2.03598428760775	2.08208878565997	2.25545990861204	2.70547290115901	2.27522729318764	2.44999327850469	2.42198746349509	2.11141267170013	2.3793797141491	2.43751017674248	2.90762248563415	1.7769334517645	1.84555031721029	1.95007896712659	1.97136986477818	1.87466272812815	1.30450975912686	2.15583264907196	2.20317294391148	2.10182831218745	1.939902344856
V1_21_35_T1	1.59506584540459	1.58255580952406	1.92105411780538	1.74632516717129	1.14356758091387	1.76414439551457	1.76379026419551	1.60188205162557	1.94088063575066	1.54586582396147	1.43474496555041	1.35192756915262	2.4227718110901	2.10207617809283	2.19003841846208	2.35402368523876	2.00436384633895	2.56532830519281	2.14214223407806	1.95436140323244	2.19835955940876	1.99244023880144
V1_21_35_T2	1.71810745860143	1.57924324684207	1.3809003659645	1.56339704426895	1.14806455911092	1.44218864520136	1.6290706339181	0.791743273143833	1.14064436978625	0.998382627249558	0.965951898881324	1.50574716821166	1.22697558486534	1.18197920495318	1.14521693893198	1.30893621911946	1.23348955800647	1.40003067501469	1.29860017101336	1.19524053665384	1.25583519529762	1.28505049476977
V1_21_41_T1	1.97060515250072	1.38948690686873	1.37203302829926	1.39968232109571	2.09637453965502	1.76259736522107	1.51486984988914	2.05477275169959	1.73937485863628	2.02964483747017	2.04632564837938	1.90609551279412	2.04470533298574	2.04633861946402	2.17931431657795	2.08544147353517	1.92278419039235	1.87893088669179	2.12055404341334	2.15774463202683	2.11608276260445	1.96895836897458
V1_21_41_T2	2.25594485394677	1.64995032598272	1.99040281084995	2.1581879044117	2.65863508464683	2.21142277236577	2.3573659833551	2.39982167824112	2.06423932174173	2.33817679407006	2.39919544479796	2.84054333710799	1.77518087081996	1.84012719502491	1.93552061392682	1.9393277073159	1.82832154417037	1.30900064630527	2.12850815976723	2.18868560524825	2.08093349510825	1.92666251516749
V1_21_42_T1	1.96073953830866	1.35662124530957	1.25944173293449	1.34811498112984	0.929756702154182	1.32550964800998	1.39168835808749	0.866811631474851	1.16459461989719	0.937725377823622	0.888404715275094	1.24055140074051	1.51301833999011	1.28513826287182	1.31906065971025	1.55203055611691	1.30317737889373	1.62850999229758	1.3985327087106	1.3029035284707	1.4534774831418	1.3207017860799
V1_21_42_T2	2.14711473518778	1.57418471740455	1.78965288507769	1.95134609068593	2.4882885284028	2.05050580274358	2.16183809095042	2.26265864345278	1.90869070495873	2.18098625245001	2.24135252689134	2.65674215250624	1.70007968679668	1.74088317350677	1.86680018058614	1.81002821700131	1.67694017450521	1.25973880765553	2.00481414305483	2.08374801362527	1.96166137074449	1.83072555522919
V1_21_43_T1	1.41324705655446	0.978203437099543	2.31205556162152	2.10572344139699	1.64631057737588	2.17393208123376	2.01999418587517	2.1832124892951	2.4318040826119	2.13609646464292	2.03208970518149	1.65300035466833	2.96264782004671	2.67417278610974	2.7769547807006	2.86167972893447	2.49773632487126	3.06412793836249	2.59856787961166	2.46633713033124	2.73301122137097	2.52273714638905
V1_21_43_T2	1.85991966483557	1.37494702644064	1.58179820137833	1.78447792972343	1.46635548014767	1.63828545766945	1.90077171062757	1.01637037868567	1.31284590537911	1.25349506205967	1.24878368642174	1.80769518584456	1.12384647247391	1.22928790198274	1.18198086765022	1.26645943324349	1.33187315750911	1.41297315736512	1.35328154568408	1.27500003536883	1.22803915616586	1.37284319518631
V1_21_44_T1	1.47195145947397	1.27165631034101	2.51677125849441	2.31259939546361	1.87124158229517	2.37232796529629	2.20049246893169	2.40723258089053	2.64304952816892	2.35716374847961	2.25627174749812	1.84955362266006	3.18164567229854	2.89863797042605	2.99886904665087	3.07562613647261	2.72080773157588	3.28214511464993	2.79412975910004	2.67372249308387	2.94981917722967	2.74241078275749
